time,date,group,obs,action,actor1,actor2,actor3,recipient1,recipient2,recipient3,context,response,agg_supp,intromission,pe,ejaculation,thrust_number,prox_10m_af,prox_10m_ef,prox_10m_all,notes,IOR
11:00:59,4/13/2023,2,AK,Ag,M053,NA,NA,M020,M303,NA,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:16:22,4/14/2023,2,AK,Ag,M212,NA,NA,M035,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:17:36,4/14/2023,2,AK,Ag,M183,NA,NA,M035,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:20:21,4/14/2023,2,AK,Ag,M009,NA,NA,M062,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:26:15,4/14/2023,2,AK,Ag,M114,NA,NA,M043,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:30:20,4/14/2023,2,AK,Ag,M031,M211,M170,M019,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:38:14,4/14/2023,2,AK,Ag,M063,M211,NA,M031,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:39:45,4/14/2023,2,AK,Ag,M094,M303,NA,M146,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:49:10,4/14/2023,2,AK,Ag,M114,NA,NA,M126,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:06:12,4/14/2023,2,AK,Ag,M058,M200,NA,M166,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:12:40,4/14/2023,2,AK,Ag,M182,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:14:05,4/14/2023,2,AK,Ag,M103,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:38:28,4/14/2023,2,AK,Ag,M132,NA,NA,M166,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:45:15,4/14/2023,2,AK,Ag,M247,NA,NA,M028,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:47:48,4/14/2023,2,AK,Ag,M041,NA,NA,M028,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:51:25,4/14/2023,2,AK,Ag,M044,NA,NA,M028,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:00:56,4/14/2023,2,AK,Ag,M132,NA,NA,M187,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:02:46,4/14/2023,2,AK,Ag,M187,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:05:38,4/14/2023,2,AK,Ag,M043,NA,NA,M155,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:06:10,4/14/2023,2,AK,Ag,M187,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:14:15,4/14/2023,2,AK,Ag,M126,M053,M007,M044,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,2 FUN also aggressor assisted,NA
10:17:28,4/14/2023,2,AK,Ag,M067,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:19:05,4/14/2023,2,AK,Ag,M062,M303,NA,M246,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:35:13,4/14/2023,2,AK,Ag,M001,NA,NA,M200,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:59:11,4/14/2023,2,AK,Ag,M114,NA,NA,M007,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:16:14,4/14/2023,2,AK,Ag,M009,NA,NA,M180,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:43:30,4/14/2023,2,AK,Ag,M228,M187,NA,M031,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:48:31,4/14/2023,2,AK,Ag,M187,NA,NA,M228,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:49:41,4/14/2023,2,AK,Ag,M025,NA,NA,M225,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:50:10,4/14/2023,2,AK,Ag,M025,NA,NA,M228,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:04:07,4/14/2023,2,AK,Ag,M210,NA,NA,M031,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:07:42,4/14/2023,2,AK,Ag,M170,NA,NA,M206,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:16:20,4/14/2023,2,AK,Ag,M025,NA,NA,M193,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:46:23,4/14/2023,2,AK,Ag,M132,M303,NA,M058,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:07:59,4/18/2023,1,CC,Ag,M143,NA,NA,M101,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:23:32,4/18/2023,1,CC,Ag,M037,NA,NA,M030,M303,M303,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:40:03,4/18/2023,1,CC,Ag,M202,NA,NA,M030,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:42:19,4/18/2023,1,CC,Ag,M202,M143,NA,M078,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:04:11,4/18/2023,1,CC,Ag,M143,NA,NA,M030,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:20:10,4/21/2023,2,AK,Ag,M211,M303,NA,M183,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:27:45,4/21/2023,2,AK,Ag,M062,NA,NA,M228,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:29:37,4/21/2023,2,AK,Ag,M177,NA,NA,M197,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:33:42,4/21/2023,2,AK,Ag,M212,NA,NA,M019,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:35:41,4/21/2023,2,AK,Ag,M212,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:17:30,4/21/2023,2,AK,Ag,M228,NA,NA,M193,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:25:53,4/21/2023,2,AK,Ag,M132,NA,NA,M041,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:29:15,4/21/2023,2,AK,Ag,M138,M187,NA,M148,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:02:05,4/21/2023,2,AK,Ag,M053,NA,NA,M200,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:06:17,4/21/2023,2,AK,Ag,M067,NA,NA,M160,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:09:49,4/21/2023,2,AK,Ag,M067,NA,NA,M165,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:33:08,4/21/2023,2,AK,Ag,M041,NA,NA,M007,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:15:11,4/21/2023,2,AK,Ag,M187,NA,NA,M148,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:19:37,4/21/2023,2,AK,Ag,M187,NA,NA,M170,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:38:24,4/24/2023,1,CC,Ag,M013,M066,NA,M030,M143,NA,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:47:32,4/24/2023,2,AK,Ag,M009,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:32:22,4/24/2023,2,AK,Ag,M067,NA,NA,M028,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:50:04,4/24/2023,2,AK,Ag,M044,NA,NA,M200,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:52:59,4/24/2023,2,AK,Ag,M009,NA,NA,M044,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:53:15,4/24/2023,2,AK,Ag,M212,M310,NA,M044,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:06:22,4/24/2023,2,AK,Ag,M010,NA,NA,M165,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:12:12,4/24/2023,2,AK,Ag,M134,M303,NA,M165,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:18:05,4/24/2023,2,AK,Ag,M211,NA,NA,M210,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:26:11,4/24/2023,2,AK,Ag,M132,NA,NA,M077,M303,NA,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:42:44,4/24/2023,2,AK,Ag,M211,M187,NA,M138,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:54:23,4/24/2023,2,AK,Ag,M247,M303,NA,M010,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:56:27,4/24/2023,2,AK,Ag,M010,NA,NA,M247,M307,NA,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:07:28,4/24/2023,2,AK,Ag,M063,M187,M103,M031,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,Another actor 8X7,NA
10:13:53,4/24/2023,2,AK,Ag,M211,NA,NA,M067,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:14:47,4/24/2023,2,AK,Ag,M211,NA,NA,M068,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:15:41,4/24/2023,2,AK,Ag,M187,M063,NA,M035,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:22:21,4/24/2023,2,AK,Ag,M063,NA,NA,M170,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:33:23,4/24/2023,2,AK,Ag,M007,NA,NA,M031,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:57:51,4/24/2023,2,AK,Ag,M228,M225,NA,M025,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:00:32,4/24/2023,2,AK,Ag,M025,NA,NA,M210,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:01:04,4/24/2023,2,AK,Ag,M228,M225,NA,M010,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:10:38,4/24/2023,2,AK,Ag,M187,NA,NA,M247,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:09:21,4/24/2023,2,AK,M,M227,NA,NA,M246,NA,NA,R,NA,No Value,NoIntro,PE,NoEjac,7,4,0,12,NA,NA
8:46:01,4/25/2023,1,CC,Ag,M034,NA,NA,M140,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:37:02,4/25/2023,1,CC,Ag,M161,NA,NA,M145,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:41:53,4/25/2023,1,CC,Ag,M022,NA,NA,M205,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:06:14,4/25/2023,1,CC,Ag,M121,NA,NA,M252,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:53:04,4/25/2023,1,CC,Ag,M042,NA,NA,M143,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:48:09,4/25/2023,1,CC,Ag,M099,NA,NA,M192,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:48:26,4/25/2023,1,CC,Ag,M192,NA,NA,M205,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:52:20,4/25/2023,1,CC,Ag,M099,NA,NA,M030,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:52:41,4/25/2023,1,CC,Ag,M030,M209,NA,M192,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:53:31,4/26/2023,1,CC,Ag,M161,M101,NA,M202,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:15:28,4/26/2023,1,CC,Ag,M121,NA,NA,M157,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:25:52,4/26/2023,1,CC,Ag,M116,NA,NA,M240,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:33:51,4/26/2023,1,CC,Ag,M185,NA,NA,M074,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:41:45,4/26/2023,1,CC,Ag,M151,M064,NA,M121,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:45:10,4/26/2023,1,CC,Ag,M022,NA,NA,M038,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:45:39,4/26/2023,1,CC,Ag,M143,NA,NA,M205,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:57:54,4/26/2023,1,CC,M,M156,NA,NA,M145,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,1,2,0,4,NA,NA
9:18:05,4/27/2023,1,CC,Ag,M011,M303,M303,M099,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:51:22,4/27/2023,1,CC,Ag,M168,NA,NA,M011,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:50:12,4/27/2023,1,CC,Ag,M030,NA,NA,M095,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:01:26,5/1/2023,2,AK,Ag,M020,M053,NA,M163,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:13:26,5/1/2023,2,AK,Ag,M063,NA,NA,M160,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:14:26,5/1/2023,1,CC,Ag,M030,NA,NA,M095,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:25:14,5/1/2023,1,CC,Ag,M066,NA,NA,M006,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:31:54,5/1/2023,1,CC,Ag,M034,NA,NA,M209,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:45:30,5/1/2023,2,AK,Ag,M126,NA,NA,M103,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:45:40,5/1/2023,1,CC,Ag,M101,NA,NA,M161,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:55:48,5/1/2023,1,CC,Ag,M156,NA,NA,M075,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:04:09,5/1/2023,2,AK,Ag,M175,NA,NA,M103,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:05:26,5/1/2023,2,AK,Ag,M114,M103,NA,M175,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:28:53,5/1/2023,1,CC,Ag,M154,NA,NA,M116,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:49:25,5/1/2023,2,AK,Ag,M187,M068,NA,M146,M031,M210,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:02:10,5/1/2023,2,AK,Ag,M227,NA,NA,M035,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:06:02,5/1/2023,2,AK,Ag,M170,NA,NA,M210,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:08:27,5/1/2023,2,AK,Ag,M227,M307,NA,M197,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:10:56,5/1/2023,2,AK,Ag,M187,NA,NA,M035,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:31:56,5/1/2023,2,AK,Ag,M225,M228,NA,M193,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:40:09,5/1/2023,2,AK,Ag,M028,NA,NA,M146,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:45:45,5/1/2023,1,CC,Ag,M014,M064,NA,M156,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:11:37,5/1/2023,1,CC,Ag,M192,NA,NA,M100,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:56:36,5/1/2023,1,CC,Ag,M066,M030,NA,M140,M156,NA,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:03:32,5/1/2023,1,CC,Ag,M074,NA,NA,M030,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:11:11,5/1/2023,1,CC,Ag,M146,NA,NA,M150,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
13:11:19,5/1/2023,1,CC,M,M146,NA,NA,M150,NA,NA,Ag,NA,No Value,NoIntro,NoPE,NoEjac,2,0,0,0,NA,NA
13:17:28,5/1/2023,1,CC,Ag,M101,M006,NA,M037,M133,NA,NA,NA,AS-RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:52:06,5/2/2023,2,AK,Ag,M211,M170,M010,M160,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:59:55,5/2/2023,2,AK,Ag,M227,M246,NA,M028,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:02:23,5/2/2023,2,AK,Ag,M246,NA,NA,M187,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:09:46,5/2/2023,2,AK,Ag,M094,NA,NA,M132,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:20:12,5/2/2023,2,AK,Ag,M103,NA,NA,M165,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:55:58,5/2/2023,2,AK,Ag,M020,NA,NA,M166,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:06:28,5/2/2023,2,AK,Ag,M031,NA,NA,M146,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:08:37,5/2/2023,2,AK,Ag,M228,NA,NA,M031,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:09:18,5/2/2023,2,AK,Ag,M228,NA,NA,M210,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:09:56,5/2/2023,2,AK,Ag,M228,NA,NA,M193,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:33:14,5/2/2023,2,AK,Ag,M147,NA,NA,M146,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:42:28,5/2/2023,2,AK,Ag,M170,NA,NA,M210,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:55:46,5/2/2023,2,AK,Ag,M163,NA,NA,M041,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:50:35,5/2/2023,2,AK,Ag,M170,NA,NA,M010,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:01:16,5/2/2023,2,AK,Ag,M063,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:02:50,5/2/2023,2,AK,Ag,M063,NA,NA,M138,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:18:50,5/2/2023,2,AK,Ag,M020,NA,NA,M247,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:21:59,5/2/2023,2,AK,Ag,M020,NA,NA,M247,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:51:18,5/3/2023,1,CC,M,M154,NA,NA,M140,NA,NA,R,NA,No Value,NoIntro,NoPE,NoEjac,3,1,0,1,NA,NA
8:17:24,5/3/2023,1,CC,Ag,M030,NA,NA,M205,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:25:16,5/3/2023,1,CC,Ag,M224,NA,NA,M078,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:43:37,5/3/2023,1,CC,Ag,M116,NA,NA,M030,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:52:29,5/3/2023,1,CC,Ag,M013,NA,NA,M145,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:03:12,5/3/2023,1,CC,Ag,M150,NA,NA,M099,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:03:31,5/3/2023,1,CC,Ag,M101,NA,NA,M078,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:13:50,5/3/2023,1,CC,Ag,M075,NA,NA,M105,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:15:59,5/3/2023,1,CC,Ag,M101,NA,NA,M083,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:32:05,5/3/2023,1,CC,M,M188,NA,NA,M011,NA,NA,R,NA,No Value,NoIntro,NoPE,NoEjac,3,No Value,No Value,No Value,NA,NA
10:41:16,5/3/2023,1,CC,Ag,M116,NA,NA,M011,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:41:27,5/3/2023,1,CC,Ag,M011,NA,NA,M168,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:42:55,5/3/2023,1,CC,Ag,M030,NA,NA,M143,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:48:29,5/4/2023,1,CC,Ag,M161,NA,NA,M049,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:53:10,5/4/2023,1,CC,Ag,M014,NA,NA,M176,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:21:08,5/4/2023,1,CC,Ag,M011,NA,NA,M099,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:28:11,5/4/2023,1,CC,Ag,M224,NA,NA,M078,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
10:48:13,5/4/2023,1,CC,Ag,M162,NA,NA,M150,M303,NA,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
7:58:18,5/5/2023,1,CC,Ag,M154,NA,NA,M095,M022,NA,NA,NA,RS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:02:14,5/5/2023,1,CC,Ag,M185,NA,NA,M154,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:05:07,5/5/2023,1,CC,Ag,M185,NA,NA,M154,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:24:07,5/5/2023,1,CC,Ag,M161,NA,NA,M075,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:33:00,5/5/2023,1,CC,Ag,M076,M303,NA,M140,NA,NA,NA,NA,AS,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:46:01,5/5/2023,1,CC,Ag,M011,NA,NA,M074,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
8:53:34,5/5/2023,1,CC,Ag,M022,NA,NA,M161,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:05:53,5/5/2023,1,CC,Ag,M116,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
9:30:59,5/5/2023,1,CC,Ag,M011,NA,NA,M205,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
11:45:35,5/5/2023,1,CC,Ag,M030,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:40:15,5/5/2023,1,CC,Ag,M027,NA,NA,M049,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:51:55,5/5/2023,1,CC,Ag,M168,NA,NA,M154,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
12:59:54,5/5/2023,1,CC,Ag,M156,NA,NA,M224,NA,NA,NA,NA,No Value,NA,NA,NA,No Value,No Value,No Value,No Value,NA,NA
